Run: 142:	0	2	8	14	15	18	24	25	27	28	33	35	37	43	49	52	53	58	64	66	71	72	75	78	81	87	89	93	95	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 143:	0	6	12	18	21	23	26	29	32	35	37	40	45	48	50	53	57	61	67	69	72	77	82	86	92	95	96	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 144:	0	4	9	10	14	16	17	19	22	28	34	38	42	48	52	57	61	65	70	73	78	80	86	92	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 145:	0	1	4	6	9	11	14	16	18	24	30	35	40	43	48	52	53	58	60	62	65	69	73	74	80	83	89	91	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 146:	0	6	11	15	17	21	26	31	36	42	44	50	54	60	61	63	66	72	75	77	82	85	90	94	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 147:	0	1	3	6	11	15	16	21	22	24	25	30	35	36	38	41	46	51	53	58	64	66	67	68	69	71	75	77	80	81	82	86	87	92	96	97	98	100	100	100	100	100	100	100	100	
Run: 148:	0	5	8	12	13	19	24	30	35	36	42	48	54	59	62	66	69	71	72	76	81	85	86	90	93	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 149:	0	3	6	12	17	19	21	26	28	32	34	35	37	38	40	42	44	45	49	53	55	56	57	63	65	66	70	76	80	84	86	89	90	93	98	100	100	100	100	100	100	100	100	100	100	
Run: 150:	0	1	2	6	11	17	21	26	28	29	35	38	41	47	53	55	60	63	68	69	70	72	78	81	87	91	93	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 151:	0	5	11	14	16	21	25	26	32	38	41	47	53	57	62	67	71	75	76	79	85	87	92	94	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 152:	0	5	7	8	11	13	19	22	23	28	32	37	40	45	48	54	60	61	63	68	74	76	78	79	83	86	91	95	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 153:	0	2	5	7	10	15	17	22	23	29	31	35	37	40	41	44	46	51	55	57	62	64	67	71	77	78	82	83	86	91	95	99	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 154:	0	2	3	9	10	14	16	22	26	28	33	36	42	43	44	45	51	54	55	60	65	71	75	79	80	84	90	93	95	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 155:	0	1	3	5	8	9	14	17	21	27	32	35	39	42	43	44	49	50	56	60	63	69	73	75	80	86	90	91	94	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 156:	0	4	10	12	17	23	25	26	28	33	39	40	41	47	50	51	52	54	58	59	65	66	67	71	72	77	80	82	83	89	95	99	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 157:	0	2	6	11	13	16	19	25	30	35	36	41	45	48	49	53	56	58	62	64	68	73	75	80	82	86	92	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 158:	0	1	7	8	10	13	14	17	23	25	27	29	31	32	35	36	42	48	49	50	53	55	58	63	65	66	70	72	77	78	79	81	83	88	89	94	100	100	100	100	100	100	100	100	100	
Run: 159:	0	2	8	14	18	24	25	31	33	36	37	38	41	45	49	50	52	56	62	63	67	70	76	77	78	81	84	86	92	97	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 160:	0	2	6	12	15	17	18	20	23	29	30	31	33	37	43	45	49	52	54	59	65	66	68	74	75	79	81	83	85	88	91	94	96	99	100	100	100	100	100	100	100	100	100	100	100	
Run: 161:	0	5	8	10	16	19	25	27	32	37	40	41	45	47	51	54	59	64	69	70	76	79	82	85	87	91	93	98	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 162:	0	6	7	8	10	11	14	19	23	27	33	39	41	46	52	57	59	63	69	74	76	82	87	92	97	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 163:	0	3	6	9	12	15	17	22	26	32	37	41	44	49	55	59	65	69	71	75	78	81	83	84	89	94	95	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 164:	0	2	6	10	12	18	24	27	33	36	40	44	47	50	54	57	58	61	66	69	75	77	82	84	90	91	94	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 165:	0	5	9	14	19	20	23	25	28	31	36	42	46	48	54	60	63	68	70	72	73	76	79	82	84	89	91	93	96	97	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 166:	0	2	3	6	10	16	20	24	29	31	35	38	41	46	52	54	56	61	64	68	73	77	83	86	88	93	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 167:	0	4	10	15	18	19	20	26	32	35	39	43	49	54	59	60	62	64	66	71	74	79	82	83	85	89	91	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 168:	0	1	6	11	12	17	21	27	31	36	41	45	46	47	52	58	61	63	67	72	74	76	81	82	85	86	87	89	95	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 169:	0	3	4	6	10	14	16	20	22	24	29	34	39	45	48	51	52	55	56	59	60	62	66	69	70	72	75	77	82	86	88	91	92	97	100	100	100	100	100	100	100	100	100	100	100	
Run: 170:	0	2	8	11	14	16	18	20	21	24	30	32	34	40	44	45	46	51	55	56	62	68	72	77	78	80	82	83	86	88	94	95	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 171:	0	2	7	11	17	20	26	31	33	35	39	44	49	54	55	57	60	62	68	71	73	76	79	85	88	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 172:	0	2	4	8	12	18	24	29	30	36	37	39	42	44	49	53	54	56	60	66	67	73	76	78	83	84	86	88	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 173:	0	4	7	10	16	20	26	32	36	42	44	48	52	55	57	60	66	68	73	74	80	83	87	88	89	90	95	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 174:	0	6	7	11	12	18	23	29	32	38	39	40	45	48	54	59	62	68	74	75	76	80	86	88	94	98	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 175:	0	3	6	10	11	12	16	22	25	28	31	36	41	45	51	52	57	59	61	63	67	72	77	80	84	88	94	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 176:	0	5	8	14	20	22	25	29	30	36	41	45	51	55	60	61	64	70	74	80	85	89	90	92	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 177:	0	4	9	10	12	14	19	20	24	29	35	37	38	39	41	45	50	52	54	59	60	65	69	75	79	83	87	89	93	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 178:	0	3	4	10	16	17	19	20	21	23	25	28	31	32	35	37	39	40	43	47	48	50	53	58	62	67	68	74	76	80	85	88	90	93	94	96	97	100	100	100	100	100	100	100	100	
Run: 179:	0	4	5	6	10	11	16	20	22	28	32	34	40	44	49	55	61	65	66	70	76	81	86	89	91	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 180:	0	4	9	13	18	22	27	29	34	35	38	40	44	48	54	57	61	65	71	77	78	83	85	91	93	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 181:	0	4	9	15	16	19	23	26	29	31	33	39	41	43	47	49	52	54	56	57	58	59	61	62	68	71	73	77	79	82	85	88	93	97	100	100	100	100	100	100	100	100	100	100	100	
Run: 182:	0	5	8	10	12	18	19	23	25	31	35	37	39	42	47	50	54	58	61	65	68	72	77	79	84	87	92	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 183:	0	3	9	15	17	21	25	31	35	36	38	42	44	48	52	53	58	61	63	68	69	71	76	80	85	87	90	92	94	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 184:	0	3	9	13	19	24	27	30	35	37	40	45	50	52	57	58	64	69	72	77	83	85	89	91	94	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 185:	0	4	5	7	9	15	20	22	24	28	32	36	37	41	44	45	48	49	54	59	60	62	66	72	76	79	82	86	90	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 186:	0	6	12	18	20	23	29	31	35	38	44	48	54	55	56	57	59	61	66	71	74	79	81	87	91	94	98	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 187:	0	6	7	11	12	13	18	24	25	26	31	33	37	39	45	50	56	57	59	60	61	62	63	65	68	69	72	77	83	85	90	94	98	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 188:	0	4	7	10	13	15	21	25	26	32	35	39	43	48	51	52	57	63	68	73	77	79	84	85	88	93	95	98	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 189:	0	3	6	7	8	13	14	20	26	32	34	38	41	43	45	50	51	52	53	54	55	60	66	69	71	74	77	79	81	85	90	96	97	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 190:	0	5	6	8	12	13	17	22	25	31	35	39	43	47	49	51	53	56	61	64	67	71	74	77	82	87	93	94	95	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 191:	0	5	9	14	18	19	21	23	26	30	31	37	41	46	48	50	54	57	58	59	62	68	69	71	75	77	80	82	84	90	93	95	96	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 192:	0	2	8	9	15	16	17	23	28	31	35	39	44	49	51	57	58	61	64	69	71	73	79	82	83	89	92	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 193:	0	6	8	13	15	17	18	24	28	33	37	42	48	53	55	60	62	63	65	70	73	76	79	84	88	92	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 194:	0	3	7	11	16	17	22	23	25	26	31	33	39	43	45	51	53	56	57	58	60	62	63	65	66	67	69	74	78	79	81	84	86	88	90	91	97	100	100	100	100	100	100	100	100	
Run: 195:	0	6	11	13	16	17	21	24	25	30	35	37	43	46	47	49	54	56	59	65	67	72	76	80	85	91	95	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 196:	0	5	9	12	14	17	20	21	27	28	34	38	39	45	46	47	48	54	55	57	61	67	72	75	78	81	84	85	91	92	93	98	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 197:	0	5	11	13	14	17	21	27	31	36	40	45	51	54	59	64	70	75	78	83	87	89	95	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 198:	0	5	9	12	15	18	20	25	28	30	31	35	40	44	47	50	56	61	65	68	70	74	76	81	83	86	90	92	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 199:	0	5	6	8	14	17	22	26	31	35	36	37	41	43	47	50	53	55	57	63	65	68	69	75	80	83	89	94	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 200:	0	5	8	12	14	18	24	26	28	29	34	35	36	38	42	47	49	50	51	54	60	65	69	75	76	77	82	86	90	92	97	99	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 201:	0	2	4	8	14	20	21	22	28	29	31	37	38	44	49	50	51	55	61	66	69	74	80	84	86	87	91	92	94	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 202:	0	5	8	11	12	17	21	24	29	33	37	38	44	49	54	58	61	64	65	68	72	77	78	84	86	89	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 203:	0	5	6	12	18	20	24	28	33	36	42	48	54	59	64	68	69	72	76	79	84	89	94	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 204:	0	6	10	11	14	16	22	28	30	34	37	40	43	46	49	53	56	57	58	64	68	70	72	78	79	84	88	92	95	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 205:	0	4	10	12	14	17	20	22	23	29	30	35	40	45	48	53	59	62	67	71	77	80	82	84	88	89	95	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 206:	0	5	11	16	20	23	29	32	36	41	44	48	51	54	55	61	64	69	73	79	85	88	90	94	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 207:	0	6	10	13	15	20	25	31	33	34	36	37	43	48	49	50	52	57	59	64	67	73	79	85	88	89	92	94	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 208:	0	5	6	7	11	12	14	20	24	26	29	35	39	43	49	50	54	55	60	65	69	74	77	83	86	91	96	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 209:	0	5	11	12	13	14	19	22	28	34	39	43	49	51	53	54	56	59	65	68	72	78	81	82	84	89	92	95	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 210:	0	5	6	11	16	18	24	28	33	35	36	42	46	51	57	59	63	64	67	70	75	76	80	82	83	87	92	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 211:	0	2	8	9	14	16	21	25	28	33	35	41	42	43	44	50	52	54	58	64	66	72	75	80	81	85	87	88	90	93	97	99	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 212:	0	4	8	11	17	19	24	30	34	36	37	41	45	50	51	56	62	66	71	77	80	85	87	92	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 213:	0	3	8	13	14	18	24	27	29	30	33	39	41	46	51	55	60	64	70	73	77	82	87	92	96	97	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 214:	0	6	11	16	21	24	26	27	28	29	34	38	42	46	50	55	56	58	64	66	69	70	74	79	84	90	93	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 215:	0	4	7	13	17	22	24	29	33	35	37	39	40	43	47	50	55	58	64	67	69	71	76	78	80	86	92	93	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 216:	0	1	5	9	10	11	14	17	20	22	24	28	32	33	36	37	39	44	46	47	50	54	57	62	65	68	69	71	73	74	77	82	83	88	92	95	98	100	100	100	100	100	100	100	100	
Run: 217:	0	4	9	12	14	19	22	27	33	39	45	48	54	56	58	62	63	65	70	76	79	80	84	90	94	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 218:	0	4	5	11	12	17	21	22	27	28	31	37	38	40	46	51	56	61	65	70	75	79	85	87	89	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 219:	0	2	3	4	10	11	17	21	26	30	32	33	34	39	45	47	48	52	57	61	63	64	69	72	77	83	88	90	94	98	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 220:	0	4	10	15	20	22	27	29	33	34	35	38	39	45	46	50	52	54	60	61	66	72	78	83	87	90	96	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 221:	0	5	11	12	18	20	24	30	36	40	46	48	50	51	54	56	62	68	69	74	75	79	81	84	87	90	91	92	93	98	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 222:	0	5	8	9	11	14	15	21	25	27	33	37	39	43	44	50	53	58	60	62	67	69	73	76	82	84	88	92	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 223:	0	6	7	11	13	14	16	21	23	26	28	33	39	41	44	46	50	52	56	61	67	72	75	81	84	85	91	95	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 224:	0	2	8	9	10	12	18	19	24	26	29	35	37	42	43	49	52	54	55	58	61	67	69	72	73	76	80	82	88	89	91	95	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 225:	0	5	6	7	8	11	13	15	16	18	19	20	26	31	35	37	42	47	48	51	57	61	66	67	71	72	74	77	83	84	85	87	88	89	92	94	99	100	100	100	100	100	100	100	100	
Run: 226:	0	6	7	10	14	19	23	29	35	36	39	44	45	50	55	57	62	67	73	79	85	87	92	93	95	97	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 227:	0	2	5	9	10	16	19	21	27	30	33	34	35	36	38	43	47	53	56	61	66	70	74	79	84	87	88	90	91	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 228:	0	6	11	12	16	22	27	29	31	36	41	46	49	55	58	60	63	64	69	74	78	82	88	90	91	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 229:	0	6	11	17	18	23	25	26	28	29	31	32	36	39	44	50	55	58	60	65	68	70	72	73	78	80	85	88	92	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 230:	0	3	8	12	14	19	21	22	26	31	33	36	39	45	51	53	54	57	61	64	65	68	69	74	77	83	89	95	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 231:	0	1	7	11	17	21	24	26	27	31	33	39	40	44	45	47	51	57	58	64	69	73	78	79	80	84	89	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 232:	0	3	8	9	13	16	22	28	31	37	39	44	49	53	59	61	67	69	72	78	80	82	88	90	96	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 233:	0	1	4	8	14	18	24	27	33	36	40	41	44	48	52	56	60	61	63	64	66	72	77	79	82	88	94	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 234:	0	6	11	13	14	15	21	25	31	35	39	40	43	45	50	52	53	55	56	58	64	67	69	70	71	74	75	79	81	84	89	94	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 235:	0	3	7	8	11	15	18	24	25	30	35	40	43	44	50	52	55	60	66	68	69	74	75	80	85	86	87	91	95	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 236:	0	6	9	15	18	21	26	27	28	31	36	42	46	49	54	58	60	64	68	72	76	78	84	85	90	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 237:	0	5	8	13	14	18	21	24	30	33	37	40	42	48	54	58	62	63	68	71	73	76	78	83	85	87	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 238:	0	2	7	9	14	19	23	28	30	36	39	42	46	49	52	55	58	64	65	68	69	72	75	79	80	82	86	90	94	95	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 239:	0	6	12	16	17	19	24	28	32	33	34	40	43	44	45	48	50	52	56	61	62	65	67	71	74	76	77	80	85	91	95	99	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 240:	0	2	7	11	13	15	19	23	27	29	32	37	42	47	50	53	54	60	61	66	70	73	74	79	83	86	92	94	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 241:	0	6	8	13	15	16	21	23	27	28	33	39	43	47	48	50	51	54	56	59	63	68	71	72	75	81	84	85	87	92	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 242:	0	4	8	12	16	19	25	29	32	33	36	40	41	47	52	54	59	65	71	76	78	80	82	85	91	92	93	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 243:	0	5	9	15	21	25	30	36	37	39	44	47	53	59	63	64	65	67	73	79	83	89	90	92	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 244:	0	5	9	10	13	15	18	19	23	27	30	33	34	40	43	45	51	52	58	61	63	69	72	73	75	80	85	91	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 245:	0	2	8	10	16	19	22	24	27	29	33	35	36	37	41	42	48	50	52	56	62	63	64	66	71	76	80	86	90	95	96	97	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 246:	0	6	7	10	14	17	22	23	29	30	36	37	40	42	48	52	57	58	64	65	67	73	75	80	86	88	89	91	95	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 247:	0	6	10	14	15	16	22	23	25	30	34	38	43	47	51	52	58	64	66	71	74	77	80	85	90	91	94	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 248:	0	4	8	14	15	18	19	22	26	30	32	36	37	38	39	44	47	49	51	54	60	66	71	75	79	81	84	85	89	94	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 249:	0	5	8	12	13	19	21	25	31	33	39	41	46	49	53	58	60	63	66	68	69	75	79	80	82	84	86	91	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 250:	0	3	8	13	19	22	28	34	39	45	49	55	61	63	64	66	71	72	78	81	84	86	92	93	96	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 251:	0	3	9	13	14	18	24	25	27	33	36	41	42	45	50	56	58	61	67	69	72	74	76	82	88	89	92	96	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 252:	0	6	12	14	18	24	25	26	32	33	36	41	44	50	55	60	65	67	70	75	79	83	86	92	96	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 253:	0	2	5	9	11	16	17	22	24	25	30	32	33	37	41	42	45	48	49	54	58	63	65	67	70	74	76	80	85	90	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 254:	0	4	10	14	18	19	23	28	29	32	36	39	41	44	46	48	51	54	58	61	67	69	74	75	78	80	81	87	91	95	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 255:	0	2	4	7	12	13	18	23	28	31	33	36	40	43	44	45	49	51	54	60	62	68	72	78	80	83	87	89	94	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 256:	0	4	9	12	15	17	19	25	30	34	38	40	41	42	48	50	51	56	57	60	64	65	71	75	77	83	84	86	88	90	91	92	95	96	100	100	100	100	100	100	100	100	100	100	100	
Run: 257:	0	4	10	12	15	20	25	31	36	39	40	46	51	53	59	60	63	65	71	76	78	83	88	89	91	93	94	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 258:	0	5	6	11	12	13	16	21	26	28	29	35	38	44	49	52	53	55	59	65	68	70	76	77	81	86	90	91	92	98	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 259:	0	2	4	8	9	13	18	21	26	29	31	36	38	41	43	45	46	52	56	60	62	64	65	67	71	72	73	79	82	83	84	85	90	91	94	98	99	100	100	100	100	100	100	100	100	
Run: 260:	0	4	9	11	15	19	25	29	32	34	38	39	45	47	50	56	57	58	63	65	69	73	74	79	83	86	92	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 261:	0	2	5	7	9	11	17	22	28	33	36	41	43	48	49	51	52	54	56	61	64	70	71	73	76	81	82	85	89	94	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 262:	0	1	6	12	14	19	21	24	28	33	37	42	48	51	52	54	60	61	66	67	72	74	77	81	85	87	91	93	96	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 263:	0	1	6	12	17	18	24	29	31	36	39	45	51	56	58	63	64	68	70	72	78	82	83	85	87	91	93	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 264:	0	1	7	10	12	14	16	20	21	27	33	39	44	49	50	52	54	59	61	62	68	69	74	79	80	86	91	93	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 265:	0	5	8	13	15	20	21	22	28	32	37	39	40	46	51	55	59	64	70	74	77	83	84	87	90	94	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 266:	0	5	6	9	10	15	16	20	24	28	33	34	40	45	48	51	52	56	58	59	61	65	67	68	70	72	78	84	89	90	96	99	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 267:	0	2	8	14	16	18	21	27	33	39	41	44	47	53	55	57	62	65	69	75	79	82	84	85	90	96	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 268:	0	1	5	7	11	15	17	22	28	30	36	40	45	49	51	56	60	65	69	72	75	80	82	85	87	88	94	95	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 269:	0	6	9	12	18	19	24	28	30	32	34	40	42	47	50	56	57	60	61	65	66	67	70	76	82	83	85	86	89	93	98	99	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 270:	0	6	7	8	10	16	18	22	26	29	35	36	42	45	46	51	56	57	60	62	66	69	70	74	75	78	82	84	87	93	95	96	98	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 271:	0	6	12	13	19	23	26	28	34	40	44	48	51	53	55	60	63	66	71	76	82	85	89	90	93	94	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 272:	0	4	5	9	13	19	20	21	26	27	32	33	37	40	45	50	52	58	63	65	67	72	73	77	80	83	86	89	90	91	93	98	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 273:	0	5	9	10	11	13	16	19	20	24	29	34	37	39	43	46	49	52	55	58	64	67	73	77	83	84	87	93	95	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 274:	0	2	3	8	10	12	18	24	28	31	34	36	38	41	44	48	54	57	62	65	71	73	79	82	86	92	95	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 275:	0	3	8	14	17	18	21	22	24	27	30	32	37	42	45	46	49	51	52	58	62	64	65	69	70	73	75	80	82	85	86	88	90	91	96	100	100	100	100	100	100	100	100	100	100	
Run: 276:	0	6	12	15	18	19	20	25	29	35	41	43	46	51	56	59	65	67	73	77	83	87	88	91	92	98	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 277:	0	4	5	6	12	16	17	19	24	30	36	37	38	40	45	49	53	55	61	66	69	72	77	81	86	87	89	91	95	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 278:	0	6	12	15	18	22	23	27	30	34	38	42	43	47	51	54	60	61	66	71	74	78	80	85	87	90	94	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 279:	0	2	3	5	8	10	11	12	13	17	23	24	29	35	40	45	47	49	54	59	62	67	71	75	76	81	83	87	93	97	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 280:	0	1	5	7	12	15	20	24	28	32	38	43	48	52	55	57	60	65	66	71	75	81	86	90	95	97	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 281:	0	4	8	11	15	17	22	25	30	31	36	38	43	49	50	56	60	61	67	69	74	78	80	86	89	93	95	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 282:	0	3	8	12	14	17	18	19	25	31	36	40	41	45	48	50	51	54	60	64	67	70	75	78	82	83	86	89	90	93	94	97	99	100	100	100	100	100	100	100	100	100	100	100	100	
Run: 283:	0	6	10	14	17	21	25	31	37	40	45	51	52	53	54	59	65	70	74	80	82	85	89	91	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
